atleta_id,nome,clube,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,mandante,adversario,residuo_z,armadilha_label,media_bayesiana,pb_media,confiabilidade,score_confronto_100,condicao_mando,pontos_esperados,oportunidade_confronto,vantagem_mando,time_momentum_of,time_momentum_def,adv_momentum_of,adv_momentum_def,forma_score_time,prob_vitoria
81091,Jair,VAS,Meia,5,6.0,0.0,0.0,0,0.0,False,False,FLA,-3.29,armadilha_forte,0.0,0.0,0.0,29.1,desfavoravel,0.0,0.1,-70.0,0.722,0.821,1.1,1.2,0.4,0.256
86686,Tchê Tchê,VAS,Meia,7,4.37,-0.1,1.91,10,2.7,True,False,FLA,-0.268,neutro,1.884,1.41,1.0,29.1,desfavoravel,1.1,0.1,-70.0,0.722,0.821,1.1,1.2,0.4,0.256
86410,Victor Luis,MIR,Lateral,6,3.04,0.0,0.88,5,0.0,False,True,COR,-0.303,neutro,1.402,0.88,0.625,56.9,neutro,1.0,0.8,-11.1,0.923,1.067,0.578,0.945,0.25,0.537
131617,André Silva,SAO,Atacante,6,4.34,0.0,0.33,7,0.0,False,True,BAH,-1.085,armadilha_leve,1.23,0.33,0.875,54.7,neutro,1.18,0.45,16.6,1.071,1.418,1.129,1.2,0.5,0.446
101594,Hugo Moura,VAS,Meia,6,2.73,0.0,0.94,7,0.0,False,False,FLA,-0.075,neutro,1.013,0.94,0.875,29.1,desfavoravel,0.52,0.1,-70.0,0.722,0.821,1.1,1.2,0.4,0.256
97095,Carlos Cuesta,VAS,Zagueiro,6,5.35,0.0,0.5,4,0.0,False,False,FLA,-0.933,armadilha_leve,1.777,0.5,0.5,27.5,desfavoravel,0.49,0.025,-70.0,0.722,0.821,1.1,1.2,0.4,0.256
95936,Daniel Fuzato,VAS,Goleiro,6,2.0,0.0,0.0,0,0.0,False,False,FLA,-0.444,neutro,0.0,0.0,0.0,27.4,desfavoravel,0.0,0.025,-70.0,0.722,0.821,1.1,1.2,0.4,0.256
90309,David,VAS,Atacante,2,4.92,-0.15,2.8,11,2.5,True,False,FLA,-0.115,neutro,2.47,0.89,1.0,28.9,desfavoravel,1.43,0.1,-70.0,0.722,0.821,1.1,1.2,0.4,0.256
93716,Paulo Henrique,VAS,Lateral,2,8.33,-0.13,3.68,10,3.5,True,False,FLA,-0.206,neutro,4.47,2.68,1.0,26.4,desfavoravel,2.36,0.025,-70.0,0.722,0.821,1.1,1.2,0.4,0.256
105584,Lucas Piton,VAS,Lateral,6,4.83,-0.19,1.08,9,1.2,True,False,FLA,-0.888,armadilha_leve,2.175,1.08,1.0,26.4,desfavoravel,1.15,0.025,-70.0,0.722,0.821,1.1,1.2,0.4,0.256
118752,Mateus Carvalho,VAS,Meia,5,4.0,0.0,0.0,0,0.0,False,False,FLA,-2.192,armadilha_forte,0.0,0.0,0.0,29.1,desfavoravel,0.0,0.1,-70.0,0.722,0.821,1.1,1.2,0.4,0.256
99213,Puma Rodríguez,VAS,Lateral,2,8.98,0.0,5.51,8,0.0,False,False,FLA,0.642,valor_bom,5.483,2.13,1.0,26.4,desfavoravel,2.9,0.025,-70.0,0.722,0.821,1.1,1.2,0.4,0.256
116706,Andrés Gómez,VAS,Atacante,7,12.66,-1.73,8.26,12,4.3,True,False,FLA,1.834,valor_oculto,6.875,6.09,1.0,28.9,desfavoravel,3.97,0.1,-70.0,0.722,0.821,1.1,1.2,0.4,0.256
122485,Barros,VAS,Meia,7,9.21,-0.33,5.71,11,1.1,True,False,FLA,1.27,valor_bom,5.06,4.35,1.0,29.1,desfavoravel,2.94,0.1,-70.0,0.722,0.821,1.1,1.2,0.4,0.256
111682,Adson,VAS,Meia,6,6.2,0.22,2.55,4,3.8,True,False,FLA,0.771,valor_bom,3.628,2.55,0.5,29.1,desfavoravel,1.06,0.1,-70.0,0.722,0.821,1.1,1.2,0.4,0.256
117330,Robert Renan,VAS,Zagueiro,7,4.68,-0.19,1.46,13,1.4,True,False,FLA,-0.536,armadilha_leve,1.824,1.46,1.0,27.5,desfavoravel,1.0,0.025,-70.0,0.722,0.821,1.1,1.2,0.4,0.256
115100,Matheus França,VAS,Meia,6,3.12,0.0,0.57,3,0.0,False,False,FLA,-0.486,neutro,0.938,0.57,0.375,29.1,desfavoravel,0.2,0.1,-70.0,0.722,0.821,1.1,1.2,0.4,0.256
115141,Lucas Freitas,VAS,Zagueiro,6,3.61,0.0,0.0,1,0.0,False,False,FLA,0.246,neutro,1.947,0.0,0.125,27.5,desfavoravel,0.13,0.025,-70.0,0.722,0.821,1.1,1.2,0.4,0.256
142279,Nuno Moreira,VAS,Meia,6,5.27,-0.35,2.38,11,0.0,True,False,FLA,0.655,valor_bom,3.132,1.93,1.0,29.1,desfavoravel,1.82,0.1,-70.0,0.722,0.821,1.1,1.2,0.4,0.256
90703,Matheuzinho,VIT,Meia,7,6.65,0.94,3.47,11,8.0,True,True,CFC,0.728,valor_bom,3.763,2.56,1.0,46.6,neutro,3.51,0.375,19.8,0.8,0.988,1.04,1.0,0.4,0.442
90588,Caíque,VIT,Meia,7,4.76,-0.08,2.31,9,2.2,True,True,CFC,-0.255,neutro,2.095,2.31,1.0,46.6,neutro,1.95,0.375,19.8,0.8,0.988,1.04,1.0,0.4,0.442
126471,Barreal,SAN,Meia,7,11.07,0.0,4.08,10,0.0,False,False,PAL,-0.354,neutro,4.119,3.08,1.0,34.3,desfavoravel,2.83,0.225,-83.3,1.156,0.99,0.678,0.52,0.45,0.269
42222,Osvaldo,VIT,Atacante,6,4.37,0.0,0.8,1,0.0,False,True,CFC,-0.42,neutro,1.882,0.8,0.125,46.2,neutro,0.22,0.375,19.8,0.8,0.988,1.04,1.0,0.4,0.442
92696,Renato Kayzer,VIT,Atacante,5,6.59,0.0,3.08,8,0.0,False,True,CFC,0.632,valor_bom,3.939,1.08,1.0,46.2,neutro,3.64,0.375,19.8,0.8,0.988,1.04,1.0,0.4,0.442
93411,Cantalapiedra,VIT,Meia,6,4.26,0.0,1.09,7,0.0,False,True,CFC,-0.645,armadilha_leve,1.496,1.09,0.875,46.6,neutro,1.22,0.375,19.8,0.8,0.988,1.04,1.0,0.4,0.442
83786,Neris,VIT,Zagueiro,5,3.08,0.0,1.5,1,0.0,False,True,CFC,0.807,valor_bom,2.113,1.5,0.125,45.2,neutro,0.24,0.175,19.8,0.8,0.988,1.04,1.0,0.4,0.442
96793,Camutanga,VIT,Zagueiro,5,6.71,0.0,3.95,7,0.0,False,True,CFC,0.852,valor_bom,3.932,2.66,0.875,45.2,neutro,3.11,0.175,19.8,0.8,0.988,1.04,1.0,0.4,0.442
97645,Thiago Couto,VIT,Goleiro,6,3.0,0.0,0.0,0,0.0,False,True,CFC,-1.232,armadilha_leve,0.0,0.0,0.0,45.4,neutro,0.0,0.175,19.8,0.8,0.988,1.04,1.0,0.4,0.442
68872,Marcelo Lomba,PAL,Goleiro,6,4.0,0.0,0.0,0,0.0,False,True,SAN,-1.843,armadilha_forte,0.0,0.0,0.0,58.7,neutro,0.0,0.25,83.3,0.678,0.52,1.156,0.99,0.9,0.613
141868,Vinicius Lira,SAN,Lateral,5,3.79,0.0,2.42,4,0.0,False,False,PAL,-0.357,neutro,1.959,2.42,0.5,32.3,desfavoravel,0.63,0.1,-83.3,1.156,0.99,0.678,0.52,0.45,0.269
101752,Claudinho,VIT,Lateral,6,4.0,0.0,0.0,0,0.0,False,True,CFC,-2.675,armadilha_forte,0.0,0.0,0.0,44.4,neutro,0.0,0.175,19.8,0.8,0.988,1.04,1.0,0.4,0.442
99440,Baralhas,VIT,Meia,5,9.64,0.0,6.23,9,0.0,False,True,CFC,1.363,valor_bom,5.259,4.01,1.0,46.6,neutro,4.9,0.375,19.8,0.8,0.988,1.04,1.0,0.4,0.442
104118,Lucas Arcanjo,VIT,Goleiro,7,10.25,0.42,6.87,9,7.4,True,True,CFC,1.097,valor_bom,5.62,4.65,1.0,45.4,neutro,5.1,0.175,19.8,0.8,0.988,1.04,1.0,0.4,0.442
109138,Kike Saverio,VIT,Atacante,6,5.0,0.0,0.0,0,0.0,False,True,CFC,-2.745,armadilha_forte,0.0,0.0,0.0,46.2,neutro,0.0,0.375,19.8,0.8,0.988,1.04,1.0,0.4,0.442
80129,Jadson,CAP,Meia,7,3.79,0.0,1.26,8,0.0,False,True,GRE,-0.27,neutro,1.556,1.26,1.0,55.4,neutro,1.72,0.6,76.2,0.78,1.213,0.347,0.65,0.5,0.495
145387,Rúben Ismael,VIT,Meia,5,4.0,0.0,0.0,0,0.0,False,True,CFC,-2.192,armadilha_forte,0.0,0.0,0.0,46.6,neutro,0.0,0.375,19.8,0.8,0.988,1.04,1.0,0.4,0.442
111951,Renzo López,VIT,Atacante,6,2.09,0.0,0.4,4,0.0,False,True,CFC,0.008,neutro,0.609,0.4,0.5,46.2,neutro,0.28,0.375,19.8,0.8,0.988,1.04,1.0,0.4,0.442
116461,Jamerson,VIT,Lateral,5,6.19,0.0,4.1,3,0.0,False,True,CFC,-0.147,neutro,3.596,2.1,0.375,44.4,neutro,1.2,0.175,19.8,0.8,0.988,1.04,1.0,0.4,0.442
104330,Dudu,VIT,Meia,5,5.01,0.0,3.95,2,0.0,False,True,CFC,-0.191,neutro,2.272,1.45,0.25,46.6,neutro,0.53,0.375,19.8,0.8,0.988,1.04,1.0,0.4,0.442
130620,Edenílson,VIT,Meia,6,3.77,0.62,1.75,4,3.2,True,True,CFC,0.043,neutro,1.818,1.75,0.5,46.6,neutro,0.85,0.375,19.8,0.8,0.988,1.04,1.0,0.4,0.442
111879,Mateus Silva,VIT,Lateral,5,4.95,0.0,4.85,2,0.0,False,True,CFC,0.702,valor_bom,3.696,3.35,0.25,44.4,neutro,0.82,0.175,19.8,0.8,0.988,1.04,1.0,0.4,0.442
90031,Mendoza,CAP,Atacante,7,8.16,-0.55,5.06,11,0.7,True,True,GRE,1.092,valor_bom,4.95,2.15,1.0,55.1,neutro,5.45,0.6,76.2,0.78,1.213,0.347,0.65,0.5,0.495
92273,Odair Hellmann,CAP,Técnico,7,8.68,0.63,5.25,11,6.49,True,True,GRE,0.722,valor_bom,5.219,5.25,1.0,54.9,neutro,5.73,0.6,76.2,0.78,1.213,0.347,0.65,0.5,0.495
105518,Renan Peixoto,CAP,Atacante,6,3.79,0.32,1.5,4,3.5,True,True,GRE,-0.094,neutro,1.845,1.5,0.5,55.1,neutro,1.02,0.6,76.2,0.78,1.213,0.347,0.65,0.5,0.495
115266,Renan Viana,CAP,Atacante,6,2.0,0.0,0.0,0,0.0,False,True,GRE,-0.535,armadilha_leve,0.0,0.0,0.0,55.1,neutro,0.0,0.6,76.2,0.78,1.213,0.347,0.65,0.5,0.495
102796,Julimar,CAP,Atacante,6,6.71,0.0,4.62,9,0.0,False,True,GRE,1.383,valor_bom,4.704,1.4,1.0,55.1,neutro,5.18,0.6,76.2,0.78,1.213,0.347,0.65,0.5,0.495
85626,Léo,CAP,Zagueiro,6,6.77,0.0,4.9,2,0.0,False,True,GRE,1.029,valor_bom,4.113,3.4,0.25,73.2,favoravel,1.51,0.9,76.2,0.78,1.213,0.347,0.65,0.5,0.495
107985,Terán,CAP,Zagueiro,7,4.47,-0.55,2.19,7,-0.3,True,True,GRE,0.119,neutro,2.31,1.76,0.875,73.2,favoravel,2.96,0.9,76.2,0.78,1.213,0.347,0.65,0.5,0.495
110668,Esquivel,CAP,Lateral,7,7.3,-0.74,5.26,9,2.5,True,True,GRE,1.219,valor_bom,5.352,3.48,1.0,72.7,favoravel,7.78,0.9,76.2,0.78,1.213,0.347,0.65,0.5,0.495
113113,Benavídez,CAP,Lateral,7,7.11,0.39,4.43,9,4.7,True,True,GRE,-0.231,neutro,3.949,2.1,1.0,72.7,neutro,5.74,0.9,76.2,0.78,1.213,0.347,0.65,0.5,0.495
112017,Felipinho,CAP,Meia,6,3.76,0.0,0.75,2,0.0,False,True,GRE,-0.163,neutro,1.632,0.75,0.25,55.4,neutro,0.45,0.6,76.2,0.78,1.213,0.347,0.65,0.5,0.495
110698,Mycael,CAP,Goleiro,6,4.6,-0.4,-1.0,0,-1.0,False,True,GRE,-2.154,armadilha_forte,0.0,0.0,0.0,73.8,neutro,0.0,0.9,76.2,0.78,1.213,0.347,0.65,0.5,0.495
120433,Léo Derik,CAP,Lateral,6,4.37,0.0,2.84,5,0.0,False,True,GRE,-0.588,armadilha_leve,2.156,2.24,0.625,72.7,neutro,1.96,0.9,76.2,0.78,1.213,0.347,0.65,0.5,0.495
125926,Zapelli,CAP,Meia,3,4.63,-0.46,1.8,9,-1.0,True,True,GRE,-0.49,neutro,1.825,1.24,1.0,55.4,neutro,2.02,0.6,76.2,0.78,1.213,0.347,0.65,0.5,0.495
123101,Leozinho,CAP,Atacante,6,2.25,0.0,0.17,3,0.0,False,True,GRE,-0.199,neutro,0.565,0.17,0.375,55.1,neutro,0.23,0.6,76.2,0.78,1.213,0.347,0.65,0.5,0.495
127970,Felipe Chiqueti,CAP,Meia,6,2.19,0.41,1.37,6,2.5,True,True,GRE,0.652,valor_bom,1.202,1.37,0.75,55.4,neutro,1.0,0.6,76.2,0.78,1.213,0.347,0.65,0.5,0.495
125746,Dudu,CAP,Meia,7,2.47,0.22,2.08,10,1.5,True,True,GRE,0.872,valor_bom,1.634,1.58,1.0,55.4,neutro,1.81,0.6,76.2,0.78,1.213,0.347,0.65,0.5,0.495
128427,Alejandro García,CAP,Meia,6,4.0,0.0,0.0,0,0.0,False,True,GRE,-2.192,armadilha_forte,0.0,0.0,0.0,55.4,neutro,0.0,0.6,76.2,0.78,1.213,0.347,0.65,0.5,0.495
122316,Batata,CAP,Lateral,6,1.0,0.0,0.0,0,0.0,False,True,GRE,0.906,valor_bom,0.0,0.0,0.0,72.7,favoravel,0.0,0.9,76.2,0.78,1.213,0.347,0.65,0.5,0.495
122439,Isaac,CAP,Atacante,6,2.0,0.0,0.0,0,0.0,False,True,GRE,-0.535,armadilha_leve,0.0,0.0,0.0,55.1,neutro,0.0,0.6,76.2,0.78,1.213,0.347,0.65,0.5,0.495
123869,Aguirre,CAP,Zagueiro,7,4.96,0.0,2.67,9,0.0,False,True,GRE,0.119,neutro,2.55,1.67,1.0,73.2,favoravel,3.73,0.9,76.2,0.78,1.213,0.347,0.65,0.5,0.495
128429,Marcão,CAP,Zagueiro,6,3.0,0.0,0.0,0,0.0,False,True,GRE,-1.471,armadilha_leve,0.0,0.0,0.0,73.2,neutro,0.0,0.9,76.2,0.78,1.213,0.347,0.65,0.5,0.495
143193,Viveros,CAP,Atacante,7,13.97,3.14,7.92,11,21.1,True,True,GRE,1.26,valor_bom,6.605,3.1,1.0,55.1,neutro,7.28,0.6,76.2,0.78,1.213,0.347,0.65,0.5,0.495
131832,Portilla,CAP,Meia,7,3.33,0.84,1.29,11,4.1,True,True,GRE,-0.348,neutro,1.2,1.29,1.0,55.4,neutro,1.33,0.6,76.2,0.78,1.213,0.347,0.65,0.5,0.495
82628,Tinga,CFC,Lateral,7,5.5,-1.29,3.15,9,1.4,True,False,VIT,-0.11,neutro,3.271,2.82,1.0,52.2,neutro,3.41,0.725,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
128431,João Cruz,CAP,Meia,6,5.2,0.44,2.79,7,4.1,True,True,GRE,-0.272,neutro,2.29,1.36,0.875,55.4,neutro,2.22,0.6,76.2,0.78,1.213,0.347,0.65,0.5,0.495
130842,Matheus Soares,CAP,Goleiro,6,1.0,0.0,0.0,0,0.0,False,True,GRE,0.666,valor_bom,0.0,0.0,0.0,73.8,favoravel,0.0,0.9,76.2,0.78,1.213,0.347,0.65,0.5,0.495
50742,Gabriel Leite,CFC,Goleiro,6,3.0,0.0,0.0,0,0.0,False,False,VIT,-1.232,armadilha_leve,0.0,0.0,0.0,53.2,neutro,0.0,0.725,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
145609,Élan Ricardo,CAP,Meia,6,3.0,0.0,0.0,0,0.0,False,True,GRE,-1.463,armadilha_leve,0.0,0.0,0.0,55.4,neutro,0.0,0.6,76.2,0.78,1.213,0.347,0.65,0.5,0.495
63354,Rodrigo Moledo,CFC,Zagueiro,6,3.0,0.0,0.0,0,0.0,False,False,VIT,-1.471,armadilha_leve,0.0,0.0,0.0,52.9,neutro,0.0,0.725,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
71227,Maicon,CFC,Zagueiro,7,4.07,-0.8,2.19,12,-0.3,True,False,VIT,0.32,neutro,2.28,1.19,1.0,52.9,neutro,2.41,0.725,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
143532,Carlos Eduardo,CAP,Goleiro,6,1.0,0.0,0.0,0,0.0,False,True,GRE,0.666,valor_bom,0.0,0.0,0.0,73.8,favoravel,0.0,0.9,76.2,0.78,1.213,0.347,0.65,0.5,0.495
84339,Bruno Melo,CFC,Lateral,3,5.23,-1.3,3.86,12,-2.5,True,False,VIT,0.504,valor_bom,3.679,2.44,1.0,52.2,neutro,3.84,0.725,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
81952,Willian Oliveira,CFC,Meia,6,4.76,-0.46,2.05,8,-0.6,True,False,VIT,-0.42,neutro,1.951,2.05,1.0,35.8,desfavoravel,1.4,0.05,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
84428,Fernando Sobral,CFC,Meia,6,4.56,0.0,1.5,2,0.0,False,False,VIT,-0.498,neutro,1.782,1.5,0.25,35.8,desfavoravel,0.32,0.05,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
112576,Vini Paulista,CFC,Meia,6,4.04,-0.62,2.81,13,1.8,True,False,VIT,0.581,valor_bom,2.445,2.81,1.0,35.8,desfavoravel,1.75,0.05,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
97878,Jacy,CFC,Zagueiro,3,5.42,-0.67,4.24,12,2.7,True,False,VIT,0.952,valor_bom,3.51,2.99,1.0,52.9,neutro,3.71,0.725,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
101405,Wallisson,CFC,Meia,6,5.25,0.0,2.9,8,0.0,False,False,VIT,-0.2,neutro,2.376,2.9,1.0,35.8,desfavoravel,1.7,0.05,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
84626,Josué,CFC,Meia,7,4.97,-0.16,2.79,12,1.0,True,False,VIT,-0.006,neutro,2.415,1.12,1.0,35.8,desfavoravel,1.73,0.05,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
104811,Sebastián Gómez,CFC,Meia,7,3.89,0.0,2.22,10,0.0,False,False,VIT,0.236,neutro,2.057,2.22,1.0,35.8,desfavoravel,1.47,0.05,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
110708,Pedro Rangel,CFC,Goleiro,7,7.28,-1.1,5.59,10,6.0,True,False,VIT,1.348,valor_bom,4.979,3.59,1.0,53.2,neutro,5.3,0.725,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
90302,Pedro Rocha,CFC,Atacante,7,7.19,-0.8,3.94,13,3.1,True,False,VIT,0.733,valor_bom,4.267,2.09,1.0,35.4,desfavoravel,3.02,0.05,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
117930,Lavega,CFC,Atacante,7,4.58,-0.1,2.94,12,0.0,True,False,VIT,0.18,neutro,2.571,0.94,1.0,35.4,desfavoravel,1.82,0.05,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
125803,Pedro Morisco,CFC,Goleiro,5,8.04,0.0,5.0,4,0.0,False,False,VIT,0.646,valor_bom,4.476,5.0,0.5,53.2,neutro,2.38,0.725,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
115840,Benassi,CFC,Goleiro,6,1.0,0.0,0.0,0,0.0,False,False,VIT,0.666,valor_bom,0.0,0.0,0.0,53.2,neutro,0.0,0.725,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
123648,Lucas Ronier,CFC,Atacante,7,11.21,0.36,7.66,13,7.4,True,False,VIT,1.873,valor_oculto,6.57,5.89,1.0,35.4,desfavoravel,4.65,0.05,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
131279,Thiago Azaf,CFC,Atacante,6,1.0,0.0,0.0,0,0.0,False,False,VIT,0.757,valor_bom,0.0,0.0,0.0,35.4,desfavoravel,0.0,0.05,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
141337,Lucas Taverna,CFC,Lateral,6,1.0,0.0,0.0,0,0.0,False,False,VIT,0.906,valor_bom,0.0,0.0,0.0,52.2,neutro,0.0,0.725,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
124834,Ruan Assis,CFC,Atacante,6,1.0,0.0,0.0,0,0.0,False,False,VIT,0.757,valor_bom,0.0,0.0,0.0,35.4,desfavoravel,0.0,0.05,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
109127,Tiago Cóser,CFC,Zagueiro,7,3.29,-0.73,2.76,11,0.0,True,False,VIT,1.103,valor_bom,2.52,1.12,1.0,52.9,neutro,2.67,0.725,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
82730,Marcelo Rangel,REM,Goleiro,7,5.53,0.5,3.16,13,5.5,True,False,BOT,0.697,valor_bom,3.562,2.78,1.0,25.7,desfavoravel,1.83,0.025,-43.8,0.6,0.904,1.3,0.8,0.175,0.568
125551,Jean Gabriel,CFC,Meia,6,2.0,0.0,0.0,0,0.0,False,False,VIT,-0.524,armadilha_leve,0.0,0.0,0.0,35.8,desfavoravel,0.0,0.05,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
126977,Fernando Seabra,CFC,Técnico,7,7.59,-0.92,5.33,13,2.51,True,False,VIT,1.774,valor_oculto,5.032,5.33,1.0,36.0,desfavoravel,3.62,0.05,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
124358,João Almeida,CFC,Lateral,6,1.0,0.0,0.0,0,0.0,False,False,VIT,0.906,valor_bom,0.0,0.0,0.0,52.2,neutro,0.0,0.725,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
95555,Sávio,REM,Lateral,6,4.66,0.0,2.47,3,0.0,False,False,BOT,0.299,neutro,3.151,2.47,0.375,24.7,desfavoravel,0.58,0.025,-43.8,0.6,0.904,1.3,0.8,0.175,0.568
96831,Carlinhos,REM,Atacante,6,3.5,0.0,-1.0,0,0.0,False,False,BOT,-1.828,armadilha_forte,0.0,0.0,0.0,48.2,neutro,0.0,0.95,-43.8,0.6,0.904,1.3,0.8,0.175,0.568
130283,Matheus Dias,CFC,Meia,6,1.0,0.0,0.0,0,0.0,False,False,VIT,0.8,valor_bom,0.0,0.0,0.0,35.8,desfavoravel,0.0,0.05,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
83074,Ygor Vinhas,REM,Goleiro,6,3.0,0.0,0.0,0,0.0,False,False,BOT,-1.232,armadilha_leve,0.0,0.0,0.0,25.7,desfavoravel,0.0,0.025,-43.8,0.6,0.904,1.3,0.8,0.175,0.568
84708,Panagiotis,REM,Meia,6,3.0,0.0,0.0,0,0.0,False,False,BOT,-1.463,armadilha_leve,0.0,0.0,0.0,48.1,neutro,0.0,0.95,-43.8,0.6,0.904,1.3,0.8,0.175,0.568
97735,Giovanni Pavani,REM,Meia,6,2.98,0.0,1.5,1,0.0,False,False,BOT,-0.161,neutro,1.123,1.5,0.125,48.1,neutro,0.14,0.95,-43.8,0.6,0.904,1.3,0.8,0.175,0.568
107172,Patrick de Paula,REM,Meia,6,7.36,0.0,5.48,6,0.0,False,False,BOT,1.545,valor_oculto,4.73,3.81,0.75,48.1,neutro,3.41,0.95,-43.8,0.6,0.904,1.3,0.8,0.175,0.568
102911,Zé Ricardo,REM,Meia,7,3.98,-0.58,2.68,12,-1.8,True,False,BOT,0.511,valor_bom,2.349,2.68,1.0,48.1,neutro,2.26,0.95,-43.8,0.6,0.904,1.3,0.8,0.175,0.568
97795,Marcelinho,REM,Lateral,2,4.94,-1.34,4.53,10,1.5,True,False,BOT,1.076,valor_bom,4.031,3.63,1.0,24.7,desfavoravel,1.99,0.025,-43.8,0.6,0.904,1.3,0.8,0.175,0.568
98224,Jáderson,REM,Meia,6,2.77,-0.27,1.08,9,0.5,True,False,BOT,-0.036,neutro,1.078,1.08,1.0,48.1,neutro,1.04,0.95,-43.8,0.6,0.904,1.3,0.8,0.175,0.568
104257,João Lucas,REM,Lateral,5,4.59,0.0,2.82,6,0.0,False,False,BOT,0.352,neutro,3.155,2.82,0.75,24.7,desfavoravel,1.17,0.025,-43.8,0.6,0.904,1.3,0.8,0.175,0.568
117338,Yago Ferreira,REM,Meia,6,2.0,0.0,0.0,0,0.0,False,False,BOT,-0.524,armadilha_leve,0.0,0.0,0.0,48.1,neutro,0.0,0.95,-43.8,0.6,0.904,1.3,0.8,0.175,0.568
111945,Diego Hernández,REM,Meia,6,3.63,-0.88,1.92,5,0.2,True,False,BOT,0.209,neutro,1.878,0.92,0.625,48.1,neutro,1.13,0.95,-43.8,0.6,0.904,1.3,0.8,0.175,0.568
107700,Eduardo Melo,REM,Atacante,6,2.13,0.0,1.4,1,0.0,False,False,BOT,0.156,neutro,0.789,1.4,0.125,48.2,neutro,0.1,0.95,-43.8,0.6,0.904,1.3,0.8,0.175,0.568
68938,Giovanni Augusto,CHA,Meia,5,3.2,0.0,0.93,7,0.0,False,True,RBB,-0.468,neutro,1.008,0.93,0.875,30.4,neutro,0.54,0.3,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
142593,Nicolás Ferreira,REM,Atacante,6,2.74,0.0,0.2,1,0.0,False,False,BOT,-0.551,armadilha_leve,0.656,0.2,0.125,48.2,neutro,0.08,0.95,-43.8,0.6,0.904,1.3,0.8,0.175,0.568
145782,Tassano,REM,Zagueiro,6,3.0,0.0,0.0,0,0.0,False,False,BOT,-1.471,armadilha_leve,0.0,0.0,0.0,25.8,desfavoravel,0.0,0.025,-43.8,0.6,0.904,1.3,0.8,0.175,0.568
122441,Kayky Almeida,REM,Zagueiro,6,2.81,0.0,1.89,7,0.0,False,False,BOT,0.95,valor_bom,2.05,1.89,0.875,25.8,desfavoravel,0.93,0.025,-43.8,0.6,0.904,1.3,0.8,0.175,0.568
68822,Rafael Santos,CHA,Goleiro,6,4.94,0.0,3.75,4,0.0,False,True,RBB,0.655,valor_bom,3.234,3.75,0.5,46.2,neutro,1.49,0.8,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
146040,João Pedro,REM,Atacante,6,3.14,0.01,1.75,6,0.2,True,False,BOT,-0.35,neutro,1.157,0.42,0.75,48.2,neutro,0.84,0.95,-43.8,0.6,0.904,1.3,0.8,0.175,0.568
143455,PH Gama,REM,Meia,6,2.0,0.0,0.0,0,0.0,False,False,BOT,-0.524,armadilha_leve,0.0,0.0,0.0,48.1,neutro,0.0,0.95,-43.8,0.6,0.904,1.3,0.8,0.175,0.568
141386,Marcos Alexandre,REM,Goleiro,6,1.0,0.0,0.0,0,0.0,False,False,BOT,0.666,valor_bom,0.0,0.0,0.0,25.7,desfavoravel,0.0,0.025,-43.8,0.6,0.904,1.3,0.8,0.175,0.568
70958,Jean Carlos,CHA,Meia,7,7.02,-0.25,3.29,12,-0.1,True,True,RBB,0.434,neutro,3.641,1.62,1.0,30.4,neutro,2.21,0.3,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
141385,João Victor,REM,Goleiro,6,1.0,0.0,0.0,0,0.0,False,False,BOT,0.666,valor_bom,0.0,0.0,0.0,25.7,desfavoravel,0.0,0.025,-43.8,0.6,0.904,1.3,0.8,0.175,0.568
71043,Léo Vieira,BAH,Goleiro,7,7.02,-0.38,5.55,12,3.2,True,False,SAO,1.469,valor_bom,5.016,4.72,1.0,38.6,desfavoravel,3.87,0.225,-16.6,1.129,1.2,1.071,1.418,0.45,0.291
